"","connector","x","y","z","skid1","skid2"
"11795",7002826,106885.4,55103.016,54000,2234174,1584240
"11796",7002828,107097.8,55102.68,54000,1372508,2234174
"11797",7002832,106821.59,56111.957,54000,1593111,2234174
"11798",7002834,105961.086,56833.855,54000,1559104,1852750
"11799",7002844,57128.965,114090.414,54000,1568555,1853038
"11800",7002850,54903.12,115097.99,54000,1603943,1853038
"11801",7002852,55702.793,114815.58,54000,1853038,1603943
"11802",7002854,105203.07,104015.64,54000,1352604,1853151
"11803",7002857,86626.94,94212.19,54000,1652864,1853201
"11804",7002865,106278.29,55703.2,56000,944377,1853556
"11805",7002866,106365.39,56904.508,56000,944377,1853556
"11806",7002870,107651.8,54697.223,56000,943540,1853563
"11807",7002872,106875.44,56668.83,56000,1559104,1853556
"11808",7002877,65878.99,118016.695,55960,1404314,1853724
"11809",7002885,49629.39,107039.914,58000,1568544,1854042
"11810",7002888,49768.305,107353.07,58000,1568781,1854042
"11811",7002895,50679.97,108327.73,58000,1852871,1854042
"11812",7002900,108614.32,46738.836,60000,1777975,1854202
"11813",7002980,107436.93,52381.832,58000,1854225,1372518
"11814",7002982,107435.35,53171.47,58000,943540,1854225
"11815",7002986,27877.053,68794.92,59960,573635,1854297
"11816",7002989,27795.293,69963.625,59960,1444493,1854297
"11817",7002990,27926.764,69682.38,59960,573635,1854297
"11818",7003007,118573.97,87419.5,63960,1855765,1852911
"11819",7003008,118018.2,88140.59,63960,1675509,1855765
"11820",7003014,100278.56,113544.664,64000,1855825,914153
"11821",7003018,31436.348,62151.395,66000,137882,1856186
"11822",7003020,31322.668,61967.008,66000,137882,1856186
"11823",7003028,30908.172,66624,66000,568710,1856211
"11824",7003031,36596.04,94599.05,65920,1592945,1856367
"11825",7003034,35447.062,95478.1,65920,888787,1856367
"11826",7003044,49113.836,118007.805,66000,1584400,1856432
"11827",7003046,49100.15,117568.695,66000,1987274,1856432
"11828",7003082,53773.29,114561.09,66000,1416416,1856439
"11829",7003083,53756.86,114908.26,66080,1416450,1854005
"11830",7003087,116369.305,96980.9,66000,1662465,1856655
"11831",7003089,126378.414,80867.74,68000,1646504,1857272
"11832",7003095,126204.54,84084.94,68000,1627068,1857272
"11833",7003112,131302.17,107779.65,71960,1568802,1914557
"11834",7003115,131190.27,107382.43,71960,1914564,1914557
"11835",7003130,38583.668,76725.61,71960,1983300,1914982
"11836",7003150,116151.29,62771.184,71960,1547023,1915013
"11837",7003151,115891.73,63084.668,71960,942898,1915013
"11838",7003157,115870.57,54105.133,71960,943540,1915013
"11839",7003161,115472.54,53073.25,71960,1348569,1915013
"11840",7003171,116131.56,49635.76,71960,1485154,1915013
"11841",7003172,116512.484,49218.535,71960,1914429,1915013
"11842",7003222,116724.82,47294.246,71960,1485154,1915013
"11843",7003226,36510.016,55100.582,74000,1501871,1915364
"11844",7003233,116785.734,43783.637,74000,1484878,1915371
"11845",7003235,48909.96,74005.945,74080,1915976,1416546
"11846",7003238,47137.13,74982.5,74000,1915976,1585014
"11847",7003248,50111.062,73377.5,74000,1585043,1915976
"11848",7003249,50178.15,72726.31,74000,1995586,1915976
"11849",7003252,48987.938,74147.7,74000,1416546,1915976
"11850",7003254,48509.137,73805.1,74040,1995586,1915976
"11851",7003264,40959.1,45705.254,82040,1918638,1914834
"11852",7003265,39982.227,46381.94,82040,1914834,1918638
"11853",7003286,36771.69,56542.855,84000,1918654,1488331
"11854",7003290,37369.855,107068.516,84000,1920138,1918732
"11855",7003310,109818.97,117913.016,84000,1918820,1649437
"11856",7003316,110186.26,119435.12,84000,1918820,1690770
"11857",7003325,124592.62,77208.97,85920,1626626,1919255
"11858",7003333,120277.56,80345.54,85920,1919294,1919302
"11859",7003339,121532.85,78017.05,85920,1627921,1919302
"11860",7003353,61127.52,122636.26,85880,1395664,2142138
"11861",7003361,64926.54,118939.27,85880,1546428,2141707
"11862",7003362,64697.793,118287.89,85880,2141707,1546428
"11863",7003367,36239.29,72923.195,87920,1703455,1920166
"11864",7003368,38093.664,86779.78,88000,1179725,1944498
"11865",7003372,38208.426,88500.234,88000,1179725,1944498
"11866",7003373,38421.7,88073.836,88000,1944498,1179725
"11867",7003375,35597.516,89398.41,87960,1632358,1944498
"11868",7003376,40294.582,86924.555,88000,1919982,1504488
"11869",7003385,36469.797,90134.58,88000,1416559,1919982
"11870",7003397,37574.797,85947.02,88000,1995697,1919982
"11871",7003414,63590.15,119407.2,94000,1920355,1632319
"11872",7003428,106522.36,113263.68,90000,1647156,1920537
"11873",7003429,105441.52,112974.97,90000,1920537,1647156
"11874",7003430,102639.76,109941.51,90000,1399532,1628605
"11875",7003442,96277.85,98199.54,89960,1399532,1631578
"11876",7003443,96208.48,97037.17,89960,1391754,1399532
"11877",7003446,96141.03,99146.12,89960,1628861,1920856
"11878",7003458,96380.34,94452.91,89960,1920856,1631633
"11879",7003459,96082.72,95255.27,89960,1631633,1920856
"11880",7003463,97098.445,101281.23,89960,1398775,1920856
"11881",7003465,97458.98,101417.73,89960,1399532,1920856
"11882",7003469,98965.59,102543.94,89960,1920856,1399532
"11883",7003472,100106.08,103975.09,89960,1628716,1920856
"11884",7003476,101398.336,106098.22,89960,1628605,1920856
"11885",7003483,53919.543,96677,92000,1504548,1701343
"11886",7003493,50186.484,102018.31,92000,1996731,1925292
"11887",7003502,47462.555,101575.69,92000,1991934,1925292
"11888",7003513,49367.95,99356.28,92000,1996731,1925292
"11889",7003519,48919.492,96943.24,92000,1416388,1925292
"11890",7003523,49387.203,96557.73,92000,1559905,1925292
"11891",7003526,49705.742,96020.69,92000,1559905,1925292
"11892",7003536,51844.742,94842.055,92000,1504548,1925292
"11893",7003537,51124.426,94808.01,92000,1925292,1504548
"11894",7003538,50819.934,94839.64,92000,1504548,1925292
"11895",7003539,50590.65,94836.79,92000,1925292,1504548
"11896",7003540,50302.527,94915.76,92000,1504548,1925292
"11897",7003541,49962.06,95081.63,92000,1925292,1504548
"11898",7003555,105064.05,114504.305,94000,1397746,1926946
"11899",7003557,105448.81,114401.81,94000,1647148,1926946
"11900",7003562,105577.39,112588.9,94000,1397762,1926946
"11901",7003567,50588.508,102897.8,94000,1632171,1927121
"11902",7003569,51452.08,101534.734,94000,1231018,1927121
"11903",7003571,51685.785,100952.43,94000,1032061,1927121
"11904",7003572,51604.79,100763.15,94000,1951760,1927121
"11905",7003574,51946.938,100230.8,94000,1032061,1927121
"11906",7003576,51859.094,99786.48,94000,1951760,1927121
"11907",7003580,52575.266,97721.39,94000,1230301,1927121
"11908",7003582,47919.414,96256.45,94000,2234563,1567156
"11909",7003587,47039.973,96780.44,94000,1559905,2234563
"11910",7003591,47665.45,97935.22,94000,1566972,2234563
"11911",7003594,47932.348,98520.484,94000,1996731,2234563
"11912",7003595,33533.15,108179.87,94000,1545455,1927081
"11913",7003608,32308.404,101622.4,94000,1545285,1927081
"11914",7003609,33169.965,102538.88,94000,1927081,1545285
"11915",7003610,31868.023,100261.836,94000,1820335,1416399
"11916",7003621,30545.309,98740.41,94000,1416569,1927081
"11917",7003622,33978.652,104507.01,94000,1927081,1545285
"11918",7003624,34204.78,105858.24,94000,1416388,1502686
"11919",7003633,85392.85,44735.266,98040,1835338,1931618
"11920",7003635,86748.305,45004.797,98040,1835338,1931618
"11921",7003696,104890.37,117086.336,98000,1630112,1934302
"11922",7003697,104602.32,117120.695,98000,1934302,1630112
"11923",7003698,104548.54,117520.07,98000,1592006,1934302
"11924",7003720,105477.07,128619.26,1e+05,2144612,520167
"11925",7003723,45829.51,58346.33,107960,1501871,1937969
"11926",7003726,44854.41,59609.91,107960,1441872,1937969
"11927",7003734,48162.875,54918.562,107960,1416180,1937969
"11928",7003736,53466.28,55044.312,108040,1416278,1938216
"11929",7003744,56147.28,51862.96,108040,1501820,1938216
"11930",7003755,77391.82,49958.016,116000,1626871,1938429
"11931",7003757,101647.02,100751.086,116000,1684429,1938544
"11932",7003760,102030.86,100213.1,116000,1634106,1938544
"11933",7003766,55977.04,55308.383,111960,1416278,1938730
"11934",7003768,54930.74,56394.906,111960,1416278,1938730
"11935",7003772,101886.85,120797.71,122000,1594980,1938791
"11936",7003781,100889.914,72690.48,120000,1630897,1938830
"11937",7003796,102037,76291.15,120000,1464822,1938830
"11938",7003803,31558.16,122918.74,118000,1567142,1938915
"11939",7003808,30667.799,121391.66,118000,1728870,1938915
"11940",7003809,47341.965,130919.28,123960,1433052,1028407
"11941",7003812,47729.742,131088.16,123960,1433052,1028407
"11942",7003837,92562.63,130258.67,136000,2237579,1391139
"11943",7003843,91438.19,130101.15,136000,2237579,519936
"11944",7003856,103562.01,81572.234,128000,1583047,1941232
"11945",7003859,41175.586,67002.555,132040,580213,1941267
"11946",7003862,41559.73,66401.3,132040,575853,1941267
"11947",7003864,41781.67,65970.305,132040,575853,1941267
"11948",7003869,41978.555,65501.266,132040,579543,1941267
"11949",7003871,42370.273,65034.195,132040,582306,1941267
"11950",7003875,19353.613,102061.37,144000,1504562,1941807
"11951",7003883,17490.291,101329.59,144000,1618144,1941807
